annee,pays_accueil,iso3_accueil,iso2_accueil,pays_origine,iso3_origine,dec_pos,dec_rej,dec_total,taux
2017,Switzerland,CHE,CH,Kenya,KEN,0,0,5,0.0
2017,Switzerland,CHE,CH,Liberia,LBR,0,5,35,0.0
2017,Switzerland,CHE,CH,Libya,LBY,20,22,188,10.64
2017,Switzerland,CHE,CH,Mauritania,MRT,0,5,20,0.0
2017,Switzerland,CHE,CH,Mali,MLI,0,5,126,0.0
2017,Switzerland,CHE,CH,Morocco,MAR,0,69,500,0.0
2017,Switzerland,CHE,CH,Niger,NER,0,0,21,0.0
2017,Switzerland,CHE,CH,Nigeria,NGA,0,47,737,0.0
2017,Switzerland,CHE,CH,South Africa,ZAF,0,5,5,0.0
2017,Switzerland,CHE,CH,Rwanda,RWA,5,0,5,100.0
2017,Switzerland,CHE,CH,Senegal,SEN,0,12,127,0.0
2017,Switzerland,CHE,CH,Sierra Leone,SLE,0,0,138,0.0
2017,Switzerland,CHE,CH,Somalia,SOM,146,87,1223,11.94
2017,Switzerland,CHE,CH,Sudan,SDN,26,38,169,15.38
2017,Switzerland,CHE,CH,South Sudan,SSD,5,0,15,33.33
2017,Switzerland,CHE,CH,United Rep. of Tanzania,TZA,0,0,5,0.0
2017,Switzerland,CHE,CH,Togo,TGO,22,13,75,29.33
2017,Switzerland,CHE,CH,Tunisia,TUN,0,50,195,0.0
2017,Switzerland,CHE,CH,Uganda,UGA,5,5,15,33.33
2017,Switzerland,CHE,CH,Western Sahara,ESH,0,0,11,0.0
2017,Switzerland,CHE,CH,Zimbabwe,ZWE,0,0,5,0.0
2018,Belgium,BEL,BE,Algeria,DZA,10,80,90,11.11
2018,Belgium,BEL,BE,Angola,AGO,5,55,60,8.33
2018,Belgium,BEL,BE,Egypt,EGY,10,55,65,15.38
2018,Belgium,BEL,BE,Burundi,BDI,330,35,365,90.41
2018,Belgium,BEL,BE,Benin,BEN,5,25,30,16.67
2018,Belgium,BEL,BE,Burkina Faso,BFA,10,30,40,25.0
2018,Belgium,BEL,BE,Central African Rep.,CAF,5,5,10,50.0
2018,Belgium,BEL,BE,Cameroon,CMR,65,190,255,25.49
2018,Belgium,BEL,BE,Congo,COG,5,10,15,33.33
2018,Belgium,BEL,BE,Dem. Rep. of the Congo,COD,155,445,610,25.41
2018,Belgium,BEL,BE,Djibouti,DJI,35,45,80,43.75
2018,Belgium,BEL,BE,Equatorial Guinea,GNQ,0,5,5,0.0
2018,Belgium,BEL,BE,Eritrea,ERI,520,45,565,92.04
2018,Belgium,BEL,BE,Ethiopia,ETH,20,40,60,33.33
2018,Belgium,BEL,BE,Gabon,GAB,0,10,10,0.0
2018,Belgium,BEL,BE,Gambia,GMB,5,25,30,16.67
2018,Belgium,BEL,BE,Ghana,GHA,0,35,35,0.0
2018,Belgium,BEL,BE,Guinea-Bissau,GNB,0,5,5,0.0
2018,Belgium,BEL,BE,Guinea,GIN,260,415,680,38.24
2018,Belgium,BEL,BE,Cote d'Ivoire,CIV,25,65,90,27.78
2018,Belgium,BEL,BE,Kenya,KEN,0,5,5,0.0
2018,Belgium,BEL,BE,Liberia,LBR,0,10,10,0.0
2018,Belgium,BEL,BE,Libya,LBY,5,5,30,16.67
2018,Belgium,BEL,BE,Mauritania,MRT,25,65,90,27.78
2018,Belgium,BEL,BE,Mali,MLI,5,20,25,20.0
2018,Belgium,BEL,BE,Morocco,MAR,20,170,190,10.53
2018,Belgium,BEL,BE,Niger,NER,10,30,40,25.0
2018,Belgium,BEL,BE,Nigeria,NGA,5,65,70,7.14
2018,Cyprus,CYP,CY,Egypt,EGY,12,95,177,6.78
2018,Cyprus,CYP,CY,Cameroon,CMR,26,28,54,48.15
2018,Cyprus,CYP,CY,Congo,COG,0,0,14,0.0
2018,Cyprus,CYP,CY,Dem. Rep. of the Congo,COD,5,0,5,100.0
2018,Cyprus,CYP,CY,Ethiopia,ETH,0,5,16,0.0
2018,Cyprus,CYP,CY,Gambia,GMB,5,14,19,26.32
2018,Cyprus,CYP,CY,Guinea,GIN,0,0,5,0.0
2018,Cyprus,CYP,CY,Cote d'Ivoire,CIV,0,5,5,0.0
2018,Cyprus,CYP,CY,Morocco,MAR,0,0,5,0.0
2018,Cyprus,CYP,CY,Nigeria,NGA,0,0,13,0.0
2018,Cyprus,CYP,CY,Somalia,SOM,14,0,36,38.89
2018,Cyprus,CYP,CY,Sudan,SDN,0,0,5,0.0
2018,Cyprus,CYP,CY,Tunisia,TUN,5,0,5,100.0
2018,Cyprus,CYP,CY,Zimbabwe,ZWE,0,5,5,0.0
2018,Czechia,CZE,CZ,Algeria,DZA,0,10,15,0.0
2018,Czechia,CZE,CZ,Egypt,EGY,5,0,5,100.0
2018,Czechia,CZE,CZ,Cameroon,CMR,0,5,5,0.0
2018,Czechia,CZE,CZ,Dem. Rep. of the Congo,COD,0,5,10,0.0
2018,Czechia,CZE,CZ,Ethiopia,ETH,0,0,5,0.0
2018,Czechia,CZE,CZ,Ghana,GHA,0,5,5,0.0
2018,Czechia,CZE,CZ,Libya,LBY,0,0,5,0.0
2018,Czechia,CZE,CZ,Morocco,MAR,0,0,5,0.0
2018,Czechia,CZE,CZ,Nigeria,NGA,0,5,18,0.0
2018,Czechia,CZE,CZ,Tunisia,TUN,0,10,10,0.0
2018,Denmark,DNK,DK,Algeria,DZA,0,10,10,0.0
2018,Denmark,DNK,DK,Egypt,EGY,0,5,5,0.0
2018,Denmark,DNK,DK,Burundi,BDI,0,5,5,0.0
2018,Denmark,DNK,DK,Cameroon,CMR,0,5,5,0.0
2018,Denmark,DNK,DK,Dem. Rep. of the Congo,COD,0,5,5,0.0
2018,Denmark,DNK,DK,Eritrea,ERI,585,5,610,95.9
2018,Denmark,DNK,DK,Ethiopia,ETH,0,5,5,0.0
2018,Denmark,DNK,DK,Gambia,GMB,0,5,5,0.0
2018,Denmark,DNK,DK,Ghana,GHA,0,5,5,0.0
2018,Denmark,DNK,DK,Guinea,GIN,0,5,5,0.0
2018,Denmark,DNK,DK,Kenya,KEN,0,5,5,0.0
2018,Denmark,DNK,DK,Libya,LBY,0,5,5,0.0
2018,Denmark,DNK,DK,Morocco,MAR,0,42,42,0.0
2018,Denmark,DNK,DK,Nigeria,NGA,0,17,17,0.0
2018,Denmark,DNK,DK,Rwanda,RWA,5,0,5,100.0
2018,Denmark,DNK,DK,Senegal,SEN,0,5,5,0.0
2018,Denmark,DNK,DK,Somalia,SOM,0,52,57,0.0
2018,Denmark,DNK,DK,Tunisia,TUN,0,5,5,0.0
2018,Denmark,DNK,DK,Uganda,UGA,0,10,10,0.0
2018,Denmark,DNK,DK,Zambia,ZMB,0,5,5,0.0
2018,Estonia,EST,EE,Egypt,EGY,0,5,5,0.0
2018,Estonia,EST,EE,Morocco,MAR,0,5,5,0.0
2018,Finland,FIN,FI,Algeria,DZA,0,5,20,0.0
2018,Finland,FIN,FI,Angola,AGO,0,0,39,0.0
2018,Finland,FIN,FI,Egypt,EGY,0,5,10,0.0
2018,Finland,FIN,FI,Cameroon,CMR,5,18,33,15.15
2018,Finland,FIN,FI,Dem. Rep. of the Congo,COD,5,10,20,25.0
2018,Finland,FIN,FI,Eritrea,ERI,276,0,281,98.22
2018,Finland,FIN,FI,Ethiopia,ETH,13,12,30,43.33
2018,Finland,FIN,FI,Gambia,GMB,0,10,28,0.0
2018,Finland,FIN,FI,Ghana,GHA,0,5,10,0.0
2018,Finland,FIN,FI,Cote d'Ivoire,CIV,0,0,5,0.0
2018,Finland,FIN,FI,Libya,LBY,0,0,13,0.0
2018,Finland,FIN,FI,Morocco,MAR,0,5,35,0.0
2018,Finland,FIN,FI,Nigeria,NGA,5,25,67,7.46
2018,Finland,FIN,FI,Rwanda,RWA,0,5,5,0.0
2018,Finland,FIN,FI,Senegal,SEN,0,5,10,0.0
2018,Finland,FIN,FI,Somalia,SOM,164,123,347,47.26
2018,Finland,FIN,FI,South Sudan,SSD,0,0,5,0.0
2018,Finland,FIN,FI,Tunisia,TUN,0,5,10,0.0
2018,Finland,FIN,FI,Uganda,UGA,5,0,5,100.0
2018,Finland,FIN,FI,Zambia,ZMB,0,5,5,0.0
2018,Finland,FIN,FI,Zimbabwe,ZWE,0,0,5,0.0
2018,France,FRA,FR,Algeria,DZA,98,2471,2720,3.6
2018,France,FRA,FR,Angola,AGO,49,667,759,6.46
2018,France,FRA,FR,Egypt,EGY,33,436,479,6.89
2018,France,FRA,FR,Burundi,BDI,242,56,303,79.87
2018,France,FRA,FR,Benin,BEN,5,73,88,5.68
2018,France,FRA,FR,Burkina Faso,BFA,21,120,151,13.91
2018,France,FRA,FR,Central African Rep.,CAF,185,239,549,33.7
2018,France,FRA,FR,Chad,TCD,134,646,800,16.75
2018,France,FRA,FR,Cameroon,CMR,122,664,826,14.77
2018,France,FRA,FR,Congo,COG,108,942,1092,9.89
2018,France,FRA,FR,Dem. Rep. of the Congo,COD,511,2857,3497,14.61
2018,France,FRA,FR,Comoros,COM,17,205,232,7.33
2018,France,FRA,FR,Djibouti,DJI,23,60,93,24.73
2018,France,FRA,FR,Eritrea,ERI,1215,264,1484,81.87
2018,France,FRA,FR,Ethiopia,ETH,274,458,742,36.93
2018,France,FRA,FR,Gabon,GAB,46,305,386,11.92
2018,France,FRA,FR,Gambia,GMB,21,169,200,10.5
2018,France,FRA,FR,Ghana,GHA,5,45,50,10.0
2018,France,FRA,FR,Guinea-Bissau,GNB,18,117,140,12.86
2018,France,FRA,FR,Guinea,GIN,908,3904,5023,18.08
2018,France,FRA,FR,Cote d'Ivoire,CIV,741,3828,4735,15.65
2018,France,FRA,FR,Kenya,KEN,10,36,51,19.61
2018,France,FRA,FR,Liberia,LBR,5,40,45,11.11
2018,France,FRA,FR,Libya,LBY,53,275,435,12.18
2018,France,FRA,FR,Madagascar,MDG,5,102,112,4.46
2018,France,FRA,FR,Mauritania,MRT,86,764,870,9.89
2018,France,FRA,FR,Mali,MLI,420,1845,2326,18.06
2018,France,FRA,FR,Morocco,MAR,87,448,578,15.05
2018,France,FRA,FR,Mozambique,MOZ,0,5,5,0.0
2018,France,FRA,FR,Mauritius,MUS,14,0,14,100.0
2018,France,FRA,FR,Niger,NER,16,59,80,20.0
2018,France,FRA,FR,Nigeria,NGA,146,2769,2975,4.91
2018,France,FRA,FR,South Africa,ZAF,10,5,20,50.0
2018,France,FRA,FR,Rwanda,RWA,138,134,272,50.74
2018,France,FRA,FR,Senegal,SEN,165,1339,1557,10.6
2018,France,FRA,FR,Sierra Leone,SLE,14,140,159,8.81
2018,France,FRA,FR,Somalia,SOM,183,1029,1608,11.38
2018,France,FRA,FR,Sudan,SDN,2368,1672,4483,52.82
2018,France,FRA,FR,South Sudan,SSD,10,16,26,38.46
2018,France,FRA,FR,Togo,TGO,27,192,229,11.79
2018,France,FRA,FR,Tunisia,TUN,33,246,303,10.89
2018,France,FRA,FR,Uganda,UGA,12,23,35,34.29
2018,France,FRA,FR,Western Sahara,ESH,34,657,691,4.92
2018,France,FRA,FR,Zimbabwe,ZWE,0,10,10,0.0
2018,Greece,GRC,EL,Algeria,DZA,22,249,616,3.57
2018,Greece,GRC,EL,Angola,AGO,0,10,10,0.0
2018,Greece,GRC,EL,Egypt,EGY,71,463,662,10.73
2018,Greece,GRC,EL,Burundi,BDI,14,0,14,100.0
2018,Greece,GRC,EL,Burkina Faso,BFA,0,13,18,0.0
2018,Greece,GRC,EL,Central African Rep.,CAF,5,0,5,100.0
2018,Greece,GRC,EL,Cameroon,CMR,120,209,475,25.26
2018,Greece,GRC,EL,Congo,COG,31,48,105,29.52
2018,Greece,GRC,EL,Dem. Rep. of the Congo,COD,204,348,797,25.6
2018,Greece,GRC,EL,Comoros,COM,0,14,14,0.0
2018,Greece,GRC,EL,Equatorial Guinea,GNQ,5,5,10,50.0
2018,Greece,GRC,EL,Eritrea,ERI,152,10,213,71.36
2018,Greece,GRC,EL,Ethiopia,ETH,67,97,183,36.61
2018,Greece,GRC,EL,Gambia,GMB,5,19,24,20.83
2018,Greece,GRC,EL,Ghana,GHA,0,64,87,0.0
2018,Greece,GRC,EL,Guinea,GIN,19,49,93,20.43
2018,Greece,GRC,EL,Cote d'Ivoire,CIV,5,16,32,15.62
2018,Greece,GRC,EL,Kenya,KEN,0,5,5,0.0
2018,Greece,GRC,EL,Libya,LBY,0,10,43,0.0
2018,Greece,GRC,EL,Mauritania,MRT,5,0,5,100.0
2018,Greece,GRC,EL,Mali,MLI,5,28,43,11.63
2018,Greece,GRC,EL,Morocco,MAR,39,131,341,11.44
2018,Greece,GRC,EL,Niger,NER,0,0,5,0.0
2018,Greece,GRC,EL,Nigeria,NGA,13,72,111,11.71
2018,Greece,GRC,EL,Rwanda,RWA,5,0,5,100.0
2018,Greece,GRC,EL,Senegal,SEN,0,18,23,0.0
2018,Greece,GRC,EL,Sierra Leone,SLE,5,19,29,17.24
2018,Greece,GRC,EL,Somalia,SOM,50,11,231,21.65
2018,Greece,GRC,EL,Sudan,SDN,44,16,65,67.69
2018,Greece,GRC,EL,South Sudan,SSD,5,0,10,50.0
2018,Greece,GRC,EL,United Rep. of Tanzania,TZA,0,5,5,0.0
2018,Greece,GRC,EL,Togo,TGO,5,15,25,20.0
2018,Greece,GRC,EL,Tunisia,TUN,5,31,66,7.58
2018,Greece,GRC,EL,Uganda,UGA,5,10,15,33.33
2018,Greece,GRC,EL,Western Sahara,ESH,5,5,10,50.0
2018,Greece,GRC,EL,Zimbabwe,ZWE,0,11,11,0.0
2018,Croatia,HRV,HR,Algeria,DZA,0,35,66,0.0
2018,Croatia,HRV,HR,Egypt,EGY,0,0,11,0.0
2018,Croatia,HRV,HR,Dem. Rep. of the Congo,COD,0,0,5,0.0
2018,Croatia,HRV,HR,Libya,LBY,0,5,21,0.0
2018,Croatia,HRV,HR,Morocco,MAR,0,11,27,0.0
2018,Croatia,HRV,HR,Nigeria,NGA,5,0,5,100.0
2018,Croatia,HRV,HR,Tunisia,TUN,0,13,31,0.0
2018,Hungary,HUN,HU,Egypt,EGY,0,5,5,0.0
2018,Hungary,HUN,HU,Cameroon,CMR,10,0,10,100.0
2018,Hungary,HUN,HU,Dem. Rep. of the Congo,COD,5,0,5,100.0
2018,Hungary,HUN,HU,Ethiopia,ETH,5,0,5,100.0
2018,Hungary,HUN,HU,Morocco,MAR,0,0,5,0.0
2018,Hungary,HUN,HU,Nigeria,NGA,5,0,5,100.0
2018,Hungary,HUN,HU,Somalia,SOM,0,5,10,0.0
2018,Ireland,IRL,IE,Algeria,DZA,5,73,94,5.32
2018,Ireland,IRL,IE,Angola,AGO,0,10,10,0.0
2018,Ireland,IRL,IE,Egypt,EGY,5,12,22,22.73
2018,Ireland,IRL,IE,Burundi,BDI,0,5,5,0.0
2018,Ireland,IRL,IE,Botswana,BWA,0,13,13,0.0
2018,Ireland,IRL,IE,Cameroon,CMR,0,15,20,0.0
2018,Ireland,IRL,IE,Congo,COG,0,5,5,0.0
2018,Ireland,IRL,IE,Dem. Rep. of the Congo,COD,12,83,111,10.81
2018,Ireland,IRL,IE,Eritrea,ERI,5,0,10,50.0
2018,Ireland,IRL,IE,Ethiopia,ETH,0,5,5,0.0
2018,Ireland,IRL,IE,Gambia,GMB,0,5,5,0.0
2018,Ireland,IRL,IE,Ghana,GHA,0,16,21,0.0
2018,Ireland,IRL,IE,Guinea,GIN,0,5,5,0.0
2018,Ireland,IRL,IE,Kenya,KEN,0,0,5,0.0
2018,Ireland,IRL,IE,Libya,LBY,25,0,66,37.88
2018,Ireland,IRL,IE,Malawi,MWI,5,62,77,6.49
2018,Ireland,IRL,IE,Morocco,MAR,0,14,14,0.0
2018,Ireland,IRL,IE,Mauritius,MUS,0,12,12,0.0
2018,Ireland,IRL,IE,Nigeria,NGA,10,162,229,4.37
2018,Ireland,IRL,IE,South Africa,ZAF,5,86,102,4.9
2018,Ireland,IRL,IE,Rwanda,RWA,0,5,5,0.0
2018,Ireland,IRL,IE,Senegal,SEN,0,5,5,0.0
2018,Ireland,IRL,IE,Sierra Leone,SLE,0,10,15,0.0
2018,Ireland,IRL,IE,Somalia,SOM,14,5,38,36.84
2018,Ireland,IRL,IE,Sudan,SDN,5,5,24,20.83
2018,Ireland,IRL,IE,Eswatini,SWZ,0,5,5,0.0
2018,Ireland,IRL,IE,Togo,TGO,0,5,5,0.0
2018,Ireland,IRL,IE,Tunisia,TUN,0,11,11,0.0
2018,Ireland,IRL,IE,Uganda,UGA,0,5,5,0.0
2018,Ireland,IRL,IE,Zimbabwe,ZWE,25,130,165,15.15
2018,Italy,ITA,IT,Algeria,DZA,5,110,132,3.79
2018,Italy,ITA,IT,Angola,AGO,0,5,5,0.0
2018,Italy,ITA,IT,Egypt,EGY,41,507,796,5.15
2018,Italy,ITA,IT,Burundi,BDI,5,0,10,50.0
2018,Italy,ITA,IT,Benin,BEN,5,119,173,2.89
2018,Italy,ITA,IT,Burkina Faso,BFA,10,571,777,1.29
2018,Italy,ITA,IT,Central African Rep.,CAF,11,5,21,52.38
2018,Italy,ITA,IT,Chad,TCD,5,31,65,7.69
2018,Italy,ITA,IT,Cameroon,CMR,224,728,1259,17.79
2018,Italy,ITA,IT,Congo,COG,10,15,30,33.33
2018,Italy,ITA,IT,Dem. Rep. of the Congo,COD,22,24,86,25.58
2018,Italy,ITA,IT,Comoros,COM,0,5,5,0.0
2018,Italy,ITA,IT,Cabo Verde,CPV,0,0,5,0.0
2018,Italy,ITA,IT,Eritrea,ERI,249,172,453,54.97
2018,Italy,ITA,IT,Ethiopia,ETH,79,51,199,39.7
2018,Italy,ITA,IT,Gabon,GAB,0,0,14,0.0
2018,Italy,ITA,IT,Gambia,GMB,137,4654,6972,1.97
2018,Italy,ITA,IT,Ghana,GHA,62,2992,3987,1.56
2018,Italy,ITA,IT,Guinea-Bissau,GNB,10,446,608,1.64
2018,Italy,ITA,IT,Guinea,GIN,129,3472,4805,2.68
2018,Italy,ITA,IT,Cote d'Ivoire,CIV,236,3952,5278,4.47
2018,Italy,ITA,IT,Kenya,KEN,0,16,21,0.0
2018,Italy,ITA,IT,Liberia,LBR,5,155,225,2.22
2018,Italy,ITA,IT,Libya,LBY,90,77,387,23.26
2018,Italy,ITA,IT,Madagascar,MDG,0,0,5,0.0
2018,Italy,ITA,IT,Mauritania,MRT,15,26,46,32.61
2018,Italy,ITA,IT,Mali,MLI,114,3812,5660,2.01
2018,Italy,ITA,IT,Morocco,MAR,66,1054,1401,4.71
2018,Italy,ITA,IT,Mauritius,MUS,5,5,10,50.0
2018,Italy,ITA,IT,Niger,NER,14,259,417,3.36
2018,Italy,ITA,IT,Nigeria,NGA,1335,15152,19868,6.72
2018,Italy,ITA,IT,Senegal,SEN,111,5063,6540,1.7
2018,Italy,ITA,IT,Sierra Leone,SLE,29,504,697,4.16
2018,Italy,ITA,IT,Somalia,SOM,623,140,1380,45.14
2018,Italy,ITA,IT,Sudan,SDN,97,137,308,31.49
2018,Italy,ITA,IT,South Sudan,SSD,5,0,5,100.0
2018,Italy,ITA,IT,United Rep. of Tanzania,TZA,5,0,5,100.0
2018,Italy,ITA,IT,Togo,TGO,14,379,500,2.8
2018,Italy,ITA,IT,Tunisia,TUN,15,650,722,2.08
2018,Italy,ITA,IT,Uganda,UGA,5,0,10,50.0
2018,Italy,ITA,IT,Zambia,ZMB,0,5,5,0.0
2018,Italy,ITA,IT,Zimbabwe,ZWE,5,5,10,50.0
2018,Luxembourg,LUX,LU,Algeria,DZA,0,20,20,0.0
2018,Luxembourg,LUX,LU,Egypt,EGY,0,5,5,0.0
2018,Luxembourg,LUX,LU,Benin,BEN,0,5,5,0.0
2018,Luxembourg,LUX,LU,Dem. Rep. of the Congo,COD,5,5,10,50.0
2018,Luxembourg,LUX,LU,Eritrea,ERI,305,10,320,95.31
2018,Luxembourg,LUX,LU,Ethiopia,ETH,20,10,30,66.67
2018,Luxembourg,LUX,LU,Gabon,GAB,0,5,5,0.0
2018,Luxembourg,LUX,LU,Guinea,GIN,0,5,5,0.0
2018,Luxembourg,LUX,LU,Cote d'Ivoire,CIV,0,5,5,0.0
2018,Luxembourg,LUX,LU,Mali,MLI,0,5,5,0.0
2018,Luxembourg,LUX,LU,Morocco,MAR,0,15,15,0.0
2018,Luxembourg,LUX,LU,Nigeria,NGA,0,10,10,0.0
2018,Latvia,LVA,LV,Egypt,EGY,0,5,5,0.0
2018,Latvia,LVA,LV,Eritrea,ERI,0,0,5,0.0
2018,Malta,MLT,MT,Egypt,EGY,0,14,14,0.0
2018,Malta,MLT,MT,Burkina Faso,BFA,5,0,5,100.0
2018,Malta,MLT,MT,Chad,TCD,0,5,5,0.0
2018,Malta,MLT,MT,Eritrea,ERI,5,5,129,3.88
2018,Malta,MLT,MT,Ethiopia,ETH,5,0,39,12.82
2018,Malta,MLT,MT,Gambia,GMB,5,0,21,23.81
2018,Malta,MLT,MT,Ghana,GHA,0,0,5,0.0
2018,Malta,MLT,MT,Guinea-Bissau,GNB,0,0,5,0.0
2018,Malta,MLT,MT,Guinea,GIN,0,0,5,0.0
2018,Malta,MLT,MT,Cote d'Ivoire,CIV,0,12,12,0.0
2018,Malta,MLT,MT,Libya,LBY,20,5,336,5.95
2018,Malta,MLT,MT,Mali,MLI,0,0,5,0.0
2018,Malta,MLT,MT,Morocco,MAR,0,13,13,0.0
2018,Malta,MLT,MT,Nigeria,NGA,5,12,34,14.71
2018,Malta,MLT,MT,Senegal,SEN,0,0,10,0.0
2018,Malta,MLT,MT,Sierra Leone,SLE,0,5,10,0.0
2018,Malta,MLT,MT,Somalia,SOM,5,5,494,1.01
2018,Malta,MLT,MT,Sudan,SDN,5,5,20,25.0
2018,Netherlands,NLD,NL,Algeria,DZA,0,315,337,0.0
2018,Netherlands,NLD,NL,Angola,AGO,0,5,5,0.0
2018,Netherlands,NLD,NL,Egypt,EGY,26,61,87,29.89
2018,Netherlands,NLD,NL,Burundi,BDI,0,13,13,0.0
2018,Netherlands,NLD,NL,Cameroon,CMR,0,12,12,0.0
2018,Netherlands,NLD,NL,Congo,COG,0,17,17,0.0
2018,Netherlands,NLD,NL,Eritrea,ERI,256,199,473,54.12
2018,Netherlands,NLD,NL,Ethiopia,ETH,5,30,35,14.29
2018,Netherlands,NLD,NL,Gambia,GMB,0,26,31,0.0
2018,Netherlands,NLD,NL,Ghana,GHA,0,11,11,0.0
2018,Netherlands,NLD,NL,Guinea,GIN,11,43,54,20.37
2018,Netherlands,NLD,NL,Cote d'Ivoire,CIV,0,5,5,0.0
2018,Netherlands,NLD,NL,Liberia,LBR,0,5,5,0.0
2018,Netherlands,NLD,NL,Libya,LBY,12,79,101,11.88
2018,Netherlands,NLD,NL,Mali,MLI,0,5,5,0.0
2018,Netherlands,NLD,NL,Morocco,MAR,0,292,318,0.0
2018,Netherlands,NLD,NL,Nigeria,NGA,10,66,81,12.35
2018,Netherlands,NLD,NL,Senegal,SEN,0,5,5,0.0
2018,Netherlands,NLD,NL,Sierra Leone,SLE,0,5,5,0.0
2018,Netherlands,NLD,NL,Somalia,SOM,10,37,47,21.28
2018,Netherlands,NLD,NL,Sudan,SDN,27,42,74,36.49
2018,Netherlands,NLD,NL,Togo,TGO,0,5,5,0.0
2018,Netherlands,NLD,NL,Tunisia,TUN,0,55,55,0.0
2018,Netherlands,NLD,NL,Uganda,UGA,23,25,53,43.4
2018,Norway,NOR,NO,Algeria,DZA,0,0,12,0.0
2018,Norway,NOR,NO,Angola,AGO,0,0,26,0.0
2018,Norway,NOR,NO,Egypt,EGY,0,0,13,0.0
2018,Norway,NOR,NO,Burundi,BDI,0,5,5,0.0
2018,Norway,NOR,NO,Cameroon,CMR,0,12,12,0.0
2018,Norway,NOR,NO,Dem. Rep. of the Congo,COD,0,0,12,0.0
2018,Norway,NOR,NO,Eritrea,ERI,438,22,524,83.59
2018,Norway,NOR,NO,Ethiopia,ETH,21,60,103,20.39
2018,Norway,NOR,NO,Gambia,GMB,5,0,5,100.0
2018,Norway,NOR,NO,Guinea,GIN,0,0,14,0.0
2018,Norway,NOR,NO,Cote d'Ivoire,CIV,0,0,5,0.0
2018,Norway,NOR,NO,Kenya,KEN,0,0,5,0.0
2018,Norway,NOR,NO,Liberia,LBR,0,0,5,0.0
2018,Norway,NOR,NO,Libya,LBY,5,0,10,50.0
2018,Norway,NOR,NO,Morocco,MAR,0,5,20,0.0
2018,Norway,NOR,NO,Nigeria,NGA,0,15,28,0.0
2018,Norway,NOR,NO,Senegal,SEN,0,0,5,0.0
2018,Norway,NOR,NO,Somalia,SOM,16,36,62,25.81
2018,Norway,NOR,NO,Sudan,SDN,10,5,27,37.04
2018,Norway,NOR,NO,Tunisia,TUN,0,0,5,0.0
2018,Norway,NOR,NO,Uganda,UGA,5,0,5,100.0
2018,Norway,NOR,NO,Zimbabwe,ZWE,0,0,10,0.0
2018,Poland,POL,PL,Algeria,DZA,0,0,13,0.0
2018,Poland,POL,PL,Egypt,EGY,11,5,21,52.38
2018,Poland,POL,PL,Cameroon,CMR,0,5,5,0.0
2018,Poland,POL,PL,Congo,COG,0,5,5,0.0
2018,Poland,POL,PL,Dem. Rep. of the Congo,COD,0,5,5,0.0
2018,Poland,POL,PL,Ethiopia,ETH,0,5,5,0.0
2018,Poland,POL,PL,Guinea,GIN,0,5,5,0.0
2018,Poland,POL,PL,Libya,LBY,0,0,12,0.0
2018,Poland,POL,PL,Nigeria,NGA,0,12,12,0.0
2018,Poland,POL,PL,Sudan,SDN,0,5,5,0.0
2018,Portugal,PRT,PT,Algeria,DZA,0,5,5,0.0
2018,Portugal,PRT,PT,Angola,AGO,0,65,215,0.0
2018,Portugal,PRT,PT,Burkina Faso,BFA,0,0,5,0.0
2018,Portugal,PRT,PT,Cameroon,CMR,0,15,25,0.0
2018,Portugal,PRT,PT,Congo,COG,0,5,10,0.0
2018,Portugal,PRT,PT,Dem. Rep. of the Congo,COD,0,100,130,0.0
2018,Portugal,PRT,PT,Comoros,COM,0,25,25,0.0
2018,Portugal,PRT,PT,Eritrea,ERI,55,0,55,100.0
2018,Portugal,PRT,PT,Ethiopia,ETH,5,0,5,100.0
2018,Portugal,PRT,PT,Gambia,GMB,0,0,15,0.0
2018,Portugal,PRT,PT,Ghana,GHA,0,5,10,0.0
2018,Portugal,PRT,PT,Guinea-Bissau,GNB,0,10,45,0.0
2018,Portugal,PRT,PT,Guinea,GIN,0,20,80,0.0
2018,Portugal,PRT,PT,Cote d'Ivoire,CIV,0,5,20,0.0
2018,Portugal,PRT,PT,Kenya,KEN,0,0,5,0.0
2018,Portugal,PRT,PT,Mauritania,MRT,0,5,5,0.0
2018,Portugal,PRT,PT,Mali,MLI,0,5,10,0.0
2018,Portugal,PRT,PT,Morocco,MAR,0,10,30,0.0
